index,continent,CNT1,PV1MATH,ST57Q01
"(-1.819, -0.441](0.936, 2.313]",Europe,UK,495.794147884,5.3129286916
"(-1.819, -0.441](0.936, 2.313]",North America,Canada,514.334984412,5.16918595497
"(-1.819, -0.441](0.936, 2.313]",North America,Mexico,432.26562209,5.7394165536
"(-1.819, -0.441](0.936, 2.313]",North America,USA,488.645014467,6.90983996197
"(-1.819, -0.441](0.936, 2.313]",Oceania,Australia,508.569920419,6.31929737137
"(-1.819, -0.441](0.936, 2.313]",Oceania,New Zealand,514.52967306,4.64485981308
"(-1.819, -0.441](0.936, 2.313]",South America,Argentina,415.481844059,3.9187432286
"(-1.819, -0.441](0.936, 2.313]",South America,Brazil,401.485322294,3.71511470985
"(-1.819, -0.441](0.936, 2.313]",South America,Chile,455.809372868,4.02870549269
"(-1.819, -0.441](0.936, 2.313]",South America,Colombia,404.233675567,5.75541953583
"(-1.819, -0.441](0.936, 2.313]",South America,Peru,395.002882537,5.81132075472
"(-1.819, -0.441](0.936, 2.313]",South America,Uruguay,433.88813125,4.92018581081
"(-1.819, -0.441](2.313, 3.69]",Africa,Tunisia,434.571202496,3.72046589018
"(-1.819, -0.441](2.313, 3.69]",Asia,China,635.416937411,15.4075391181
"(-1.819, -0.441](2.313, 3.69]",Asia,Hong Kong,589.462347595,6.4329580348
"(-1.819, -0.441](2.313, 3.69]",Asia,Indonesia,416.256785863,5.68399168399
"(-1.819, -0.441](2.313, 3.69]",Asia,Israel,481.943680453,4.88379022646
"(-1.819, -0.441](2.313, 3.69]",Asia,Japan,553.808344902,4.31019522777
"(-1.819, -0.441](2.313, 3.69]",Asia,Jordan,408.981037811,4.53454947485
"(-1.819, -0.441](2.313, 3.69]",Asia,Kazakhstan,445.813939766,9.52990654206
"(-1.819, -0.441](2.313, 3.69]",Asia,Macau,551.366212914,6.96228571429
"(-1.819, -0.441](2.313, 3.69]",Asia,Malaysia,451.139146978,5.63385146805
"(-1.819, -0.441](2.313, 3.69]",Asia,Qatar,390.494238322,4.33776223776
"(-1.819, -0.441](2.313, 3.69]",Asia,Singapore,589.208289269,9.92575406032
"(-1.819, -0.441](2.313, 3.69]",Asia,South Korea,568.335592168,3.22056473095
"(-1.819, -0.441](2.313, 3.69]",Asia,Taiwan,592.316279789,6.94668319901
"(-1.819, -0.441](2.313, 3.69]",Asia,Thailand,484.911517327,7.29405940594
"(-1.819, -0.441](2.313, 3.69]",Asia,UAE,438.5078836,6.18091267084
"(-1.819, -0.441](2.313, 3.69]",Asia,Vietnam,567.288100608,7.22492401216
"(-1.819, -0.441](2.313, 3.69]",Central America,Costa Rica,436.413790725,3.79548156956
"(-1.819, -0.441](2.313, 3.69]",Europe,Austria,518.074597974,4.78023327195
"(-1.819, -0.441](2.313, 3.69]",Europe,Belgium,527.51939697,5.64738292011
"(-1.819, -0.441](2.313, 3.69]",Europe,Bulgaria,466.253675467,6.30305602716
"(-1.819, -0.441](2.313, 3.69]",Europe,Croatia,484.912155502,6.58495145631
"(-1.819, -0.441](2.313, 3.69]",Europe,Czech Republic,534.35094847,3.51476113795
"(-1.819, -0.441](2.313, 3.69]",Europe,Denmark,488.339445779,4.44966139955
"(-1.819, -0.441](2.313, 3.69]",Europe,Estonia,522.517694837,7.11432083589
"(-1.819, -0.441](2.313, 3.69]",Europe,Finland,506.339685644,3.09852216749
"(-1.819, -0.441](2.313, 3.69]",Europe,France,519.24251128,5.52027883397
"(-1.819, -0.441](2.313, 3.69]",Europe,Germany,530.368119272,5.00578990902
"(-1.819, -0.441](2.313, 3.69]",Europe,Greece,461.257056736,5.58121632025
"(-1.819, -0.441](2.313, 3.69]",Europe,Hungary,504.370447615,7.20172009382
"(-1.819, -0.441](2.313, 3.69]",Europe,Iceland,485.009716724,4.14318442153
"(-1.819, -0.441](2.313, 3.69]",Europe,Ireland,505.077538228,7.96075949367
"(-1.819, -0.441](2.313, 3.69]",Europe,Italy,501.83859133,9.0078915194
"(-1.819, -0.441](2.313, 3.69]",Europe,Latvia,515.580907154,7.01
"(-1.819, -0.441](2.313, 3.69]",Europe,Lithuania,495.673598584,7.11473087819
"(-1.819, -0.441](2.313, 3.69]",Europe,Luxembourg,499.499951133,4.88897280967
"(-1.819, -0.441](2.313, 3.69]",Europe,Montenegro,422.352642193,4.57349581112
"(-1.819, -0.441](2.313, 3.69]",Europe,Netherlands,525.01834945,6.07885085575
"(-1.819, -0.441](2.313, 3.69]",Europe,Norway,491.492298962,4.89941596366
"(-1.819, -0.441](2.313, 3.69]",Europe,Poland,531.81485578,6.98651252408
"(-1.819, -0.441](2.313, 3.69]",Europe,Portugal,506.038401082,4.07683982684
"(-1.819, -0.441](2.313, 3.69]",Europe,Romania,467.816907344,8.06890299184
"(-1.819, -0.441](2.313, 3.69]",Europe,Russia,502.274245958,10.170398482
"(-1.819, -0.441](2.313, 3.69]",Europe,Serbia,462.254325646,4.58856088561
"(-1.819, -0.441](2.313, 3.69]",Europe,Slovakia,505.761032815,3.80804387569
"(-1.819, -0.441](2.313, 3.69]",Europe,Slovenia,497.755735006,3.79804161567
"(-1.819, -0.441](2.313, 3.69]",Europe,Spain,507.049574917,6.42842041679
"(-1.819, -0.441](2.313, 3.69]",Europe,Sweden,484.088422422,3.70723894939
"(-1.819, -0.441](2.313, 3.69]",Europe,Switzerland,527.377215756,4.20551982851
"(-1.819, -0.441](2.313, 3.69]",Europe,Turkey,507.333079342,4.19012797075
"(-1.819, -0.441](2.313, 3.69]",Europe,UK,491.840959882,5.19787735849
"(-1.819, -0.441](2.313, 3.69]",North America,Canada,506.258953786,4.89236790607
"(-1.819, -0.441](2.313, 3.69]",North America,Mexico,441.277438217,5.84878690991
"(-1.819, -0.441](2.313, 3.69]",North America,USA,478.682959435,6.35680304472
"(-1.819, -0.441](2.313, 3.69]",Oceania,Australia,509.008711022,6.28571428571
"(-1.819, -0.441](2.313, 3.69]",Oceania,New Zealand,522.139871448,4.71656271656
"(-1.819, -0.441](2.313, 3.69]",South America,Argentina,424.853199475,4.14873140857
"(-1.819, -0.441](2.313, 3.69]",South America,Brazil,420.99850401,4.05209895052
"(-1.819, -0.441](2.313, 3.69]",South America,Chile,454.326502766,3.88331892826
"(-1.819, -0.441](2.313, 3.69]",South America,Colombia,420.911864213,6.16407832546
"(-1.819, -0.441](2.313, 3.69]",South America,Peru,414.023064801,5.94402985075
"(-1.819, -0.441](2.313, 3.69]",South America,Uruguay,448.083311871,5.18064516129
"(-0.441, 0.936](-0.441, 0.936]",Africa,Tunisia,440.473638053,3.75958702065
"(-0.441, 0.936](-0.441, 0.936]",Asia,China,641.672063894,15.6576250753
"(-0.441, 0.936](-0.441, 0.936]",Asia,Hong Kong,592.816994481,6.48456501403
"(-0.441, 0.936](-0.441, 0.936]",Asia,Indonesia,418.695558964,5.72709163347
"(-0.441, 0.936](-0.441, 0.936]",Asia,Israel,494.659608907,4.99078543221
"(-0.441, 0.936](-0.441, 0.936]",Asia,Japan,558.921323036,4.44864048338
"(-0.441, 0.936](-0.441, 0.936]",Asia,Jordan,412.413930163,4.53888063398
"(-0.441, 0.936](-0.441, 0.936]",Asia,Kazakhstan,446.497543158,9.56348138179
"(-0.441, 0.936](-0.441, 0.936]",Asia,Macau,555.22069147,6.93011305242
"(-0.441, 0.936](-0.441, 0.936]",Asia,Malaysia,455.86771133,5.79622344611
"(-0.441, 0.936](-0.441, 0.936]",Asia,Qatar,397.128383311,4.43696724989
"(-0.441, 0.936](-0.441, 0.936]",Asia,Singapore,595.176913728,10.1071604938
"(-0.441, 0.936](-0.441, 0.936]",Asia,South Korea,575.916768659,3.38768115942
"(-0.441, 0.936](-0.441, 0.936]",Asia,Taiwan,598.202842778,7.07913669065
"(-0.441, 0.936](-0.441, 0.936]",Asia,Thailand,500.490777964,7.54331306991
"(-0.441, 0.936](-0.441, 0.936]",Asia,UAE,446.534948691,6.34223217361
"(-0.441, 0.936](-0.441, 0.936]",Asia,Vietnam,571.739439362,7.43882978723
"(-0.441, 0.936](-0.441, 0.936]",Central America,Costa Rica,441.721261611,3.91317991632
"(-0.441, 0.936](-0.441, 0.936]",Europe,Austria,527.619581865,5.01025641026
"(-0.441, 0.936](-0.441, 0.936]",Europe,Belgium,542.703815266,6.05628373169
"(-0.441, 0.936](-0.441, 0.936]",Europe,Bulgaria,480.513464804,6.89774078478
"(-0.441, 0.936](-0.441, 0.936]",Europe,Croatia,494.66523242,6.76908023483
"(-0.441, 0.936](-0.441, 0.936]",Europe,Czech Republic,544.658308387,3.57081728712
"(-0.441, 0.936](-0.441, 0.936]",Europe,Denmark,505.147003232,4.60876897133
"(-0.441, 0.936](-0.441, 0.936]",Europe,Estonia,533.319579622,7.16644174539
"(-0.441, 0.936](-0.441, 0.936]",Europe,Finland,521.720548488,3.14092575619
"(-0.441, 0.936](-0.441, 0.936]",Europe,France,529.971198767,5.67796610169
"(-0.441, 0.936](-0.441, 0.936]",Europe,Germany,545.762729584,5.05650319829
"(-0.441, 0.936](-0.441, 0.936]",Europe,Greece,477.464869282,6.07488537952
"(-0.441, 0.936](-0.441, 0.936]",Europe,Hungary,516.715117005,7.38189204875
"(-0.441, 0.936](-0.441, 0.936]",Europe,Iceland,505.321588594,4.32201591512
"(-0.441, 0.936](-0.441, 0.936]",Europe,Ireland,518.762736683,8.180261379
"(-0.441, 0.936](-0.441, 0.936]",Europe,Italy,510.101904043,9.58768641837
"(-0.441, 0.936](-0.441, 0.936]",Europe,Latvia,521.082486887,7.04837683004
"(-0.441, 0.936](-0.441, 0.936]",Europe,Lithuania,503.61286435,7.27858744395
"(-0.441, 0.936](-0.441, 0.936]",Europe,Luxembourg,518.61025333,5.08394160584
"(-0.441, 0.936](-0.441, 0.936]",Europe,Montenegro,429.629397713,4.68614993647
"(-0.441, 0.936](-0.441, 0.936]",Europe,Netherlands,535.711489184,6.2317016317
"(-0.441, 0.936](-0.441, 0.936]",Europe,Norway,503.779625512,5.16018402342
"(-0.441, 0.936](-0.441, 0.936]",Europe,Poland,549.582350892,7.09426751592
"(-0.441, 0.936](-0.441, 0.936]",Europe,Portugal,526.374722112,4.45152722444
"(-0.441, 0.936](-0.441, 0.936]",Europe,Romania,480.052742941,8.6035113387
"(-0.441, 0.936](-0.441, 0.936]",Europe,Russia,504.329792785,10.2283025444
"(-0.441, 0.936](-0.441, 0.936]",Europe,Serbia,475.562332937,4.73986013986
"(-0.441, 0.936](-0.441, 0.936]",Europe,Slovakia,523.87185543,3.90662251656
"(-0.441, 0.936](-0.441, 0.936]",Europe,Slovenia,508.875487561,3.9228711547
"(-0.441, 0.936](-0.441, 0.936]",Europe,Spain,518.88771218,6.64576930957
"(-0.441, 0.936](-0.441, 0.936]",Europe,Sweden,495.248471146,3.9402722881
"(-0.441, 0.936](-0.441, 0.936]",Europe,Switzerland,539.592922768,4.28031617505
"(-0.441, 0.936](-0.441, 0.936]",Europe,Turkey,513.236511038,4.24052718287
"(-0.441, 0.936](-0.441, 0.936]",Europe,UK,506.742451829,5.65563684736
"(-0.441, 0.936](-0.441, 0.936]",North America,Canada,521.185987003,5.33147711185
"(-0.441, 0.936](-0.441, 0.936]",North America,Mexico,448.268642822,5.99795739714
"(-0.441, 0.936](-0.441, 0.936]",North America,USA,501.461407346,7.39717618171
"(-0.441, 0.936](-0.441, 0.936]",Oceania,Australia,519.955082193,6.66381056239
"(-0.441, 0.936](-0.441, 0.936]",Oceania,New Zealand,531.759267425,4.94796747967
"(-0.441, 0.936](-0.441, 0.936]",South America,Argentina,435.196792354,4.22803487592
"(-0.441, 0.936](-0.441, 0.936]",South America,Brazil,428.912714484,4.1875
"(-0.441, 0.936](-0.441, 0.936]",South America,Chile,484.452249771,4.38345521024
"(-0.441, 0.936](-0.441, 0.936]",South America,Colombia,426.422604735,6.32834890966
"(-0.441, 0.936](-0.441, 0.936]",South America,Peru,423.306372062,6.02886597938
"(-0.441, 0.936](-0.441, 0.936]",South America,Uruguay,465.204875786,5.16682554814
"(-0.441, 0.936](0.936, 2.313]",Africa,Tunisia,440.473638053,3.75958702065
"(-0.441, 0.936](0.936, 2.313]",Asia,China,641.672063894,15.6576250753
"(-0.441, 0.936](0.936, 2.313]",Asia,Hong Kong,592.816994481,6.48456501403
"(-0.441, 0.936](0.936, 2.313]",Asia,Indonesia,418.695558964,5.72709163347
"(-0.441, 0.936](0.936, 2.313]",Asia,Israel,494.587250263,4.99255691769
"(-0.441, 0.936](0.936, 2.313]",Asia,Japan,558.921323036,4.44864048338
"(-0.441, 0.936](0.936, 2.313]",Asia,Jordan,412.379436152,4.54055390702
"(-0.441, 0.936](0.936, 2.313]",Asia,Kazakhstan,446.497543158,9.56348138179
"(-0.441, 0.936](0.936, 2.313]",Asia,Macau,555.22069147,6.93011305242
"(-0.441, 0.936](0.936, 2.313]",Asia,Malaysia,455.86771133,5.79622344611
"(-0.441, 0.936](0.936, 2.313]",Asia,Qatar,397.059974606,4.43690396984
"(-0.441, 0.936](0.936, 2.313]",Asia,Singapore,595.256622902,10.1085883514
"(-0.441, 0.936](0.936, 2.313]",Asia,South Korea,575.916768659,3.38768115942
"(-0.441, 0.936](0.936, 2.313]",Asia,Taiwan,598.202842778,7.07913669065
"(-0.441, 0.936](0.936, 2.313]",Asia,Thailand,500.906899092,7.53671461014
"(-0.441, 0.936](0.936, 2.313]",Asia,UAE,446.643135988,6.34614724558
"(-0.441, 0.936](0.936, 2.313]",Asia,Vietnam,571.739439362,7.43882978723
"(-0.441, 0.936](0.936, 2.313]",Central America,Costa Rica,441.721261611,3.91317991632
"(-0.441, 0.936](0.936, 2.313]",Europe,Austria,527.786346118,5.00836820084
"(-0.441, 0.936](0.936, 2.313]",Europe,Belgium,542.902553152,6.05740645823
"(-0.441, 0.936](0.936, 2.313]",Europe,Bulgaria,480.625919692,6.90865954923
"(-0.441, 0.936](0.936, 2.313]",Europe,Croatia,494.7212706,6.77640156454
"(-0.441, 0.936](0.936, 2.313]",Europe,Czech Republic,544.639678162,3.57435897436
"(-0.441, 0.936](0.936, 2.313]",Europe,Denmark,505.194511507,4.60791467864
"(-0.441, 0.936](0.936, 2.313]",Europe,Estonia,533.369935175,7.17340521114
"(-0.441, 0.936](0.936, 2.313]",Europe,Finland,521.805545515,3.1414187643
"(-0.441, 0.936](0.936, 2.313]",Europe,France,529.971198767,5.67796610169
"(-0.441, 0.936](0.936, 2.313]",Europe,Germany,545.772131346,5.05268759979
"(-0.441, 0.936](0.936, 2.313]",Europe,Greece,477.529674198,6.08142493639
"(-0.441, 0.936](0.936, 2.313]",Europe,Hungary,516.771933875,7.37935034803
"(-0.441, 0.936](0.936, 2.313]",Europe,Iceland,505.449880285,4.31418028466
"(-0.441, 0.936](0.936, 2.313]",Europe,Ireland,518.684130288,8.18766876688
"(-0.441, 0.936](0.936, 2.313]",Europe,Italy,510.149548524,9.59175880996
"(-0.441, 0.936](0.936, 2.313]",Europe,Latvia,521.132634244,7.04764930114
"(-0.441, 0.936](0.936, 2.313]",Europe,Lithuania,503.624004815,7.27491601344
"(-0.441, 0.936](0.936, 2.313]",Europe,Luxembourg,518.672054948,5.0849525531
"(-0.441, 0.936](0.936, 2.313]",Europe,Montenegro,429.629397713,4.68614993647
"(-0.441, 0.936](0.936, 2.313]",Europe,Netherlands,535.822299022,6.22822543083
"(-0.441, 0.936](0.936, 2.313]",Europe,Norway,503.764472204,5.16277128548
"(-0.441, 0.936](0.936, 2.313]",Europe,Poland,549.618281298,7.09669211196
"(-0.441, 0.936](0.936, 2.313]",Europe,Portugal,526.526354018,4.46706192358
"(-0.441, 0.936](0.936, 2.313]",Europe,Romania,480.207822482,8.59854014599
"(-0.441, 0.936](0.936, 2.313]",Europe,Russia,504.296042285,10.2270985719
"(-0.441, 0.936](0.936, 2.313]",Europe,Serbia,475.594734008,4.74092178771
"(-0.441, 0.936](0.936, 2.313]",Europe,Slovakia,523.939213832,3.90536068829
"(-0.441, 0.936](0.936, 2.313]",Europe,Slovenia,508.910219635,3.92297417631
"(-0.441, 0.936](0.936, 2.313]",Europe,Spain,518.913947729,6.64392389525
"(-0.441, 0.936](0.936, 2.313]",Europe,Sweden,495.272635307,3.93859649123
"(-0.441, 0.936](0.936, 2.313]",Europe,Switzerland,539.617939003,4.28054646912
"(-0.441, 0.936](0.936, 2.313]",Europe,Turkey,513.236511038,4.24052718287
"(-0.441, 0.936](0.936, 2.313]",Europe,UK,506.90260758,5.65732293913
"(-0.441, 0.936](0.936, 2.313]",North America,Canada,521.346898179,5.34143594557
"(-0.441, 0.936](0.936, 2.313]",North America,Mexico,448.340644461,5.99927209201
"(-0.441, 0.936](0.936, 2.313]",North America,USA,501.85654046,7.42292812055
"(-0.441, 0.936](0.936, 2.313]",Oceania,Australia,519.991708079,6.6645392279
"(-0.441, 0.936](0.936, 2.313]",Oceania,New Zealand,531.829851974,4.96214169822
"(-0.441, 0.936](0.936, 2.313]",South America,Argentina,435.196792354,4.22803487592
"(-0.441, 0.936](0.936, 2.313]",South America,Brazil,428.912714484,4.1875
"(-0.441, 0.936](0.936, 2.313]",South America,Chile,484.974612897,4.40236148955
"(-0.441, 0.936](0.936, 2.313]",South America,Colombia,426.422604735,6.32834890966
"(-0.441, 0.936](0.936, 2.313]",South America,Peru,423.306372062,6.02886597938
"(-0.441, 0.936](0.936, 2.313]",South America,Uruguay,465.244370532,5.18346007605
"(-0.441, 0.936](2.313, 3.69]",Africa,Tunisia,486.543297403,4.06493506494
"(-0.441, 0.936](2.313, 3.69]",Asia,China,676.433754941,17.04743083
"(-0.441, 0.936](2.313, 3.69]",Asia,Hong Kong,628.44188587,7.03260869565
"(-0.441, 0.936](2.313, 3.69]",Asia,Indonesia,474.55507619,6.71428571429
"(-0.441, 0.936](2.313, 3.69]",Asia,Israel,530.162650416,5.28951747088
"(-0.441, 0.936](2.313, 3.69]",Asia,Japan,593.281132362,5.37900874636
"(-0.441, 0.936](2.313, 3.69]",Asia,Jordan,441.985845714,4.57619047619
"(-0.441, 0.936](2.313, 3.69]",Asia,Kazakhstan,462.934748315,10.3707865169
"(-0.441, 0.936](2.313, 3.69]",Asia,Macau,589.635678571,6.64285714286
"(-0.441, 0.936](2.313, 3.69]",Asia,Malaysia,504.325034513,7.46017699115
"(-0.441, 0.936](2.313, 3.69]",Asia,Qatar,409.001759199,4.61451814768
"(-0.441, 0.936](2.313, 3.69]",Asia,Singapore,629.362656478,11.146179402
"(-0.441, 0.936](2.313, 3.69]",Asia,South Korea,618.907307251,4.33534743202
"(-0.441, 0.936](2.313, 3.69]",Asia,Taiwan,647.146276289,8.18041237113
"(-0.441, 0.936](2.313, 3.69]",Asia,Thailand,551.912520588,8.3660130719
"(-0.441, 0.936](2.313, 3.69]",Asia,UAE,469.807507455,6.80993955675
"(-0.441, 0.936](2.313, 3.69]",Asia,Vietnam,602.898810638,8.93617021277
"(-0.441, 0.936](2.313, 3.69]",Central America,Costa Rica,480.535026957,4.77391304348
"(-0.441, 0.936](2.313, 3.69]",Europe,Austria,557.752874031,5.73643410853
"(-0.441, 0.936](2.313, 3.69]",Europe,Belgium,571.284264815,6.82592592593
"(-0.441, 0.936](2.313, 3.69]",Europe,Bulgaria,513.842893056,8.2876984127
"(-0.441, 0.936](2.313, 3.69]",Europe,Croatia,535.253794949,7.53535353535
"(-0.441, 0.936](2.313, 3.69]",Europe,Czech Republic,585.170147046,3.79113924051
"(-0.441, 0.936](2.313, 3.69]",Europe,Denmark,532.867583842,4.8711839166
"(-0.441, 0.936](2.313, 3.69]",Europe,Estonia,562.807275168,7.30872483221
"(-0.441, 0.936](2.313, 3.69]",Europe,Finland,550.440924442,3.22010512484
"(-0.441, 0.936](2.313, 3.69]",Europe,France,575.851602168,6.35230352304
"(-0.441, 0.936](2.313, 3.69]",Europe,Germany,573.666903298,5.14842578711
"(-0.441, 0.936](2.313, 3.69]",Europe,Greece,509.172623042,7.0406626506
"(-0.441, 0.936](2.313, 3.69]",Europe,Hungary,552.275549775,7.9009009009
"(-0.441, 0.936](2.313, 3.69]",Europe,Iceland,522.843588735,4.47628458498
"(-0.441, 0.936](2.313, 3.69]",Europe,Ireland,552.600942567,8.72300469484
"(-0.441, 0.936](2.313, 3.69]",Europe,Italy,531.091464879,11.060417843
"(-0.441, 0.936](2.313, 3.69]",Europe,Latvia,547.473828782,7.23247232472
"(-0.441, 0.936](2.313, 3.69]",Europe,Lithuania,533.747926882,7.90053763441
"(-0.441, 0.936](2.313, 3.69]",Europe,Luxembourg,547.760069124,5.38133640553
"(-0.441, 0.936](2.313, 3.69]",Europe,Montenegro,466.236217625,5.25287356322
"(-0.441, 0.936](2.313, 3.69]",Europe,Netherlands,570.080794892,6.72298624754
"(-0.441, 0.936](2.313, 3.69]",Europe,Norway,526.055825765,5.63294117647
"(-0.441, 0.936](2.313, 3.69]",Europe,Poland,584.249004887,7.3045112782
"(-0.441, 0.936](2.313, 3.69]",Europe,Portugal,558.661252405,5.04639175258
"(-0.441, 0.936](2.313, 3.69]",Europe,Romania,531.174434848,10.8371212121
"(-0.441, 0.936](2.313, 3.69]",Europe,Russia,527.476655556,10.8803418803
"(-0.441, 0.936](2.313, 3.69]",Europe,Serbia,517.255627457,5.21387283237
"(-0.441, 0.936](2.313, 3.69]",Europe,Slovakia,571.499836058,4.16586538462
"(-0.441, 0.936](2.313, 3.69]",Europe,Slovenia,538.710751396,4.25779967159
"(-0.441, 0.936](2.313, 3.69]",Europe,Spain,543.853363439,7.10414012739
"(-0.441, 0.936](2.313, 3.69]",Europe,Sweden,519.579247765,4.44832402235
"(-0.441, 0.936](2.313, 3.69]",Europe,Switzerland,570.925581581,4.47216494845
"(-0.441, 0.936](2.313, 3.69]",Europe,Turkey,567.05613,4.7
"(-0.441, 0.936](2.313, 3.69]",Europe,UK,542.358193574,6.74971815107
"(-0.441, 0.936](2.313, 3.69]",North America,Canada,546.277151392,6.06958502024
"(-0.441, 0.936](2.313, 3.69]",North America,Mexico,472.453571178,6.51398828887
"(-0.441, 0.936](2.313, 3.69]",North America,USA,542.880349827,9.28892733564
"(-0.441, 0.936](2.313, 3.69]",Oceania,Australia,550.316621987,7.71252204586
"(-0.441, 0.936](2.313, 3.69]",Oceania,New Zealand,566.288591791,5.77860696517
"(-0.441, 0.936](2.313, 3.69]",South America,Argentina,469.170144828,4.48850574713
"(-0.441, 0.936](2.313, 3.69]",South America,Brazil,488.22483118,5.20224719101
"(-0.441, 0.936](2.313, 3.69]",South America,Chile,518.259707856,4.94471387003
"(-0.441, 0.936](2.313, 3.69]",South America,Colombia,492.240400806,8.29032258065
"(-0.441, 0.936](2.313, 3.69]",South America,Peru,468.268896386,6.43975903614
"(-0.441, 0.936](2.313, 3.69]",South America,Uruguay,513.632656934,5.12773722628
"(0.936, 2.313](0.936, 2.313]",Africa,Tunisia,486.543297403,4.06493506494
"(0.936, 2.313](0.936, 2.313]",Asia,China,676.433754941,17.04743083
"(0.936, 2.313](0.936, 2.313]",Asia,Hong Kong,628.44188587,7.03260869565
"(0.936, 2.313](0.936, 2.313]",Asia,Indonesia,474.55507619,6.71428571429
"(0.936, 2.313](0.936, 2.313]",Asia,Israel,529.59700297,5.29372937294
"(0.936, 2.313](0.936, 2.313]",Asia,Japan,593.281132362,5.37900874636
"(0.936, 2.313](0.936, 2.313]",Asia,Jordan,441.241889671,4.59154929577
"(0.936, 2.313](0.936, 2.313]",Asia,Kazakhstan,462.934748315,10.3707865169
"(0.936, 2.313](0.936, 2.313]",Asia,Macau,589.635678571,6.64285714286
"(0.936, 2.313](0.936, 2.313]",Asia,Malaysia,504.325034513,7.46017699115
"(0.936, 2.313](0.936, 2.313]",Asia,Qatar,408.447485688,4.60885385082
"(0.936, 2.313](0.936, 2.313]",Asia,Singapore,629.784196358,11.1523178808
"(0.936, 2.313](0.936, 2.313]",Asia,South Korea,618.907307251,4.33534743202
"(0.936, 2.313](0.936, 2.313]",Asia,Taiwan,647.146276289,8.18041237113
"(0.936, 2.313](0.936, 2.313]",Asia,Thailand,552.853315756,8.32475884244
"(0.936, 2.313](0.936, 2.313]",Asia,UAE,469.901337682,6.81854304636
"(0.936, 2.313](0.936, 2.313]",Asia,Vietnam,602.898810638,8.93617021277
"(0.936, 2.313](0.936, 2.313]",Central America,Costa Rica,480.535026957,4.77391304348
"(0.936, 2.313](0.936, 2.313]",Europe,Austria,558.093698084,5.72030651341
"(0.936, 2.313](0.936, 2.313]",Europe,Belgium,571.623052682,6.82292432035
"(0.936, 2.313](0.936, 2.313]",Europe,Bulgaria,513.953682874,8.31299212598
"(0.936, 2.313](0.936, 2.313]",Europe,Croatia,535.406056711,7.57046979866
"(0.936, 2.313](0.936, 2.313]",Europe,Czech Republic,584.823962055,3.8071278826
"(0.936, 2.313](0.936, 2.313]",Europe,Denmark,532.890335386,4.86795252226
"(0.936, 2.313](0.936, 2.313]",Europe,Estonia,562.846721536,7.33388981636
"(0.936, 2.313](0.936, 2.313]",Europe,Finland,550.571235144,3.22120418848
"(0.936, 2.313](0.936, 2.313]",Europe,France,575.851602168,6.35230352304
"(0.936, 2.313](0.936, 2.313]",Europe,Germany,573.568326269,5.13731343284
"(0.936, 2.313](0.936, 2.313]",Europe,Greece,509.268608258,7.05705705706
"(0.936, 2.313](0.936, 2.313]",Europe,Hungary,552.41575618,7.88988764045
"(0.936, 2.313](0.936, 2.313]",Europe,Iceland,522.875918164,4.4599609375
"(0.936, 2.313](0.936, 2.313]",Europe,Ireland,552.170758723,8.746105919
"(0.936, 2.313](0.936, 2.313]",Europe,Italy,531.071115921,11.0615556799
"(0.936, 2.313](0.936, 2.313]",Europe,Latvia,547.472945255,7.22627737226
"(0.936, 2.313](0.936, 2.313]",Europe,Lithuania,533.639977005,7.87967914439
"(0.936, 2.313](0.936, 2.313]",Europe,Luxembourg,547.225334421,5.37682789651
"(0.936, 2.313](0.936, 2.313]",Europe,Montenegro,466.236217625,5.25287356322
"(0.936, 2.313](0.936, 2.313]",Europe,Netherlands,570.411851859,6.70645792564
"(0.936, 2.313](0.936, 2.313]",Europe,Norway,525.883090877,5.63742690058
"(0.936, 2.313](0.936, 2.313]",Europe,Poland,584.224939888,7.31086142322
"(0.936, 2.313](0.936, 2.313]",Europe,Portugal,558.39650303,5.07407407407
"(0.936, 2.313](0.936, 2.313]",Europe,Romania,531.3957603,10.7865168539
"(0.936, 2.313](0.936, 2.313]",Europe,Russia,526.869912288,10.8601694915
"(0.936, 2.313](0.936, 2.313]",Europe,Serbia,517.149339368,5.21551724138
"(0.936, 2.313](0.936, 2.313]",Europe,Slovakia,571.629693525,4.16067146283
"(0.936, 2.313](0.936, 2.313]",Europe,Slovenia,538.691964542,4.25653594771
"(0.936, 2.313](0.936, 2.313]",Europe,Spain,543.823864268,7.09638554217
"(0.936, 2.313](0.936, 2.313]",Europe,Sweden,519.554354798,4.44089012517
"(0.936, 2.313](0.936, 2.313]",Europe,Switzerland,570.800450375,4.47167235495
"(0.936, 2.313](0.936, 2.313]",Europe,Turkey,567.05613,4.7
"(0.936, 2.313](0.936, 2.313]",Europe,UK,542.599301956,6.74622694243
"(0.936, 2.313](0.936, 2.313]",North America,Canada,546.329254761,6.08499501496
"(0.936, 2.313](0.936, 2.313]",North America,Mexico,472.538497294,6.51481958763
"(0.936, 2.313](0.936, 2.313]",North America,USA,543.418713936,9.33503981797
"(0.936, 2.313](0.936, 2.313]",Oceania,Australia,550.3655534,7.7121922626
"(0.936, 2.313](0.936, 2.313]",Oceania,New Zealand,566.26985665,5.83497536946
"(0.936, 2.313](0.936, 2.313]",South America,Argentina,469.170144828,4.48850574713
"(0.936, 2.313](0.936, 2.313]",South America,Brazil,488.22483118,5.20224719101
"(0.936, 2.313](0.936, 2.313]",South America,Chile,518.907496555,4.97703349282
